Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
215.651873,118.278647,223.443798,27.516706,43.064244,24.605631,-0.495584,0.668960,-0.622615,0.386907,0.212207,0.400886,102.000000,0.000000,113.000000,255.000000,250.000000,255.000000,201.971910,95.814607,214.086142,165.919776,56.210821,179.110075,32.828986,35.184058,32.079710,177.684161,550.323518,167.204520,65.126841,88.575445,57.129963,41.472918,37.249274,31.128078,196.000000,54.812500,204.375000,10.547512,14.440476,10.469450,0.053814,0.263452,0.051227,46.238933,58.325998,38.578455,46.238933,58.325998,38.578455,0.000000,0.000000,0.000000,5.583703,0.571359,13.879653,1.026580,1.004854,1.066231,0.820985,2749.000000,690.000000,123907695.140000,1.615578,2749.000000,0.000000,2749.000000,76695595.767000,0.580183,3.165138,3.456957,1.403372,0.095671,0.014761,2.236919,0.518888,2.222158,3.290044,2763.500000,2763.500000,6.013227,0.099997,16.124515,98.000000,0.000000,589.296284,3.097101,0.533948,1374.500000,588.500000,1.567478,0.126737,0.748898,0.010681,121.949030,20.402128,0.070384,604.367380,17.647015,8.475248,0.000645,213.192213,29.488893,0.807775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
233.211312,158.862595,232.392436,18.348923,49.836685,19.002421,-1.046934,0.260491,-0.707582,0.373457,0.254397,0.372146,113.000000,23.000000,131.000000,255.000000,254.000000,255.000000,220.021882,114.446389,219.986871,195.600000,85.393478,196.132609,23.665563,26.687086,23.172185,169.365902,515.553242,169.594713,61.912602,148.205952,64.042063,37.382995,60.430261,35.436938,248.937500,224.375000,249.312500,6.896274,23.811434,7.234628,0.027703,0.106123,0.029018,42.120305,90.285566,40.892096,42.120305,90.285566,40.892096,0.000000,0.000000,0.000000,23.143142,41.155307,22.828291,1.110170,1.349641,1.108932,0.835169,2882.000000,604.000000,115686936.760000,1.597874,2882.000000,0.000000,2882.000000,72400548.941000,0.728327,2.720721,2.906245,1.536317,0.290076,0.232990,2.194542,0.618210,1.961551,2.812742,2892.500000,2892.500000,5.769227,0.141016,25.179357,88.000000,0.000000,507.691934,3.746278,0.000000,2882.000000,0.000000,1.536317,0.000000,0.728327,0.000000,158.749898,0.000000,0.150829,254.370527,10.301707,7.490128,0.003029,231.069890,20.100825,0.827779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
203.810308,59.727273,191.848246,18.052392,23.350632,17.665018,-0.112578,0.522955,0.680190,0.447555,0.131158,0.421287,118.000000,0.000000,131.000000,255.000000,167.000000,255.000000,193.255924,55.454976,183.962085,185.903226,52.336406,178.248848,5.689286,3.207143,4.664286,62.303937,-190.001877,6.673520,66.891280,97.711260,62.662172,41.152080,57.802115,36.499883,197.312500,53.062500,189.250000,21.282971,22.807534,19.629378,0.107864,0.429824,0.103722,11.331121,-31.686893,-5.711842,31.921614,44.808456,25.820834,0.503571,0.503571,0.503571,-6.257862,-57.980015,-17.715899,0.970210,0.507422,0.915463,0.847170,1397.000000,280.000000,61000000.000000,1.173077,1397.000000,0.000000,1397.000000,52000000.000000,0.262287,1.842105,2.270580,2.021989,0.539012,0.291585,1.830850,0.754700,1.539265,1.872836,1384.000000,1384.000000,5.290436,0.306849,16.492423,45.000000,0.000000,238.069618,2.909655,7.744347,465.666667,505.882947,1.647767,0.280454,0.541422,0.291593,48.299557,30.148676,0.086138,256.307715,11.601150,7.849180,0.000557,203.249964,18.999768,0.803115,0.000000,2.000000,0.000000,216.000000,0.000000,0.154617,0.845383
208.925300,96.002371,207.350971,33.077285,50.748341,32.330888,-0.772212,0.263773,-0.463390,0.407835,0.187403,0.404762,58.000000,0.000000,70.000000,255.000000,225.000000,255.000000,206.012036,102.491474,210.545637,191.168627,89.114706,195.639216,14.026826,13.393443,14.219821,89.817398,76.571793,79.090567,81.309339,135.684692,74.385345,57.091751,75.651333,47.021034,193.312500,95.812500,198.812500,41.685907,57.986225,40.409186,0.215640,0.605205,0.203253,11.968796,-10.314552,6.805842,27.570227,39.687024,24.158015,0.245902,0.506706,0.245902,-1.142870,-21.704917,-2.213174,0.994560,0.815603,0.989439,0.835657,6747.000000,1342.000000,186883530.380000,2.050606,6747.000000,0.000000,6747.000000,91135735.944000,0.623286,3.812500,2.524347,1.689303,0.373648,0.011661,1.870750,0.678091,1.859089,4.084484,6742.000000,6742.000000,6.141801,0.067064,48.093659,183.000000,0.000000,1123.949561,4.690958,25.164061,421.687500,824.970508,1.474640,0.265356,0.721763,0.147102,29.126020,44.349535,0.072028,646.994274,17.901046,8.816327,0.000548,207.200032,34.079647,0.849391,1.000000,10.000000,234.000000,1273.000000,0.034682,0.188676,0.776641
205.711004,93.425290,201.654102,35.318371,47.266450,32.376683,-1.573978,0.841478,-0.805153,0.410773,0.186556,0.402672,4.000000,0.000000,23.000000,255.000000,253.000000,255.000000,196.455068,88.231488,193.631919,207.613554,101.244412,204.507570,-10.557987,-12.224289,-10.428337,12.811748,-77.593117,12.062699,70.912615,108.412308,63.559993,47.286792,67.044435,40.903931,180.062500,110.625000,182.750000,67.290851,67.375696,65.413588,0.373708,0.609046,0.357940,0.789842,-7.446602,0.782539,12.946305,20.487202,11.110672,0.487418,0.436543,0.536652,-4.357166,-24.281998,-7.910043,0.979258,0.793709,0.962255,0.839355,20720.000000,1828.000000,397403749.500000,2.534620,20720.000000,0.000000,20720.000000,156790290.000000,0.879161,2.847352,3.007193,1.331107,0.299131,0.157710,2.098901,0.615075,1.941191,3.174836,20698.500000,20698.500000,5.754065,0.108563,22.022716,269.000000,0.000000,1547.843601,3.683164,23.241879,481.860465,2026.760579,1.402606,0.320364,0.724994,0.209697,25.134799,38.854300,0.077529,516.963925,15.401836,8.858003,0.000325,205.344441,35.175590,0.889436,3.000000,36.000000,803.000000,5193.000000,0.038755,0.250627,0.710618
200.263584,80.803622,191.149666,34.941049,52.729631,33.416112,-1.073464,1.152608,-0.199559,0.424092,0.171115,0.404792,14.000000,0.000000,41.000000,255.000000,255.000000,255.000000,195.701164,104.542044,192.306598,214.743038,129.881013,212.108861,-18.528791,-22.791747,-19.059501,-67.627615,-673.120418,-113.953213,71.754002,128.713380,72.049446,40.759280,75.856498,39.633137,188.187500,40.625000,174.812500,24.031799,23.824554,22.288503,0.127701,0.586451,0.127499,-17.708986,-53.837603,-23.784283,18.254304,58.879237,26.462407,0.896353,0.896353,0.896353,-9.804586,-36.903665,-18.414479,0.953327,0.686479,0.912130,0.846049,8392.000000,1042.000000,214907371.060000,2.171015,8392.000000,0.000000,8392.000000,98989365.470000,0.765340,2.631313,2.534979,1.683087,0.511916,0.338597,1.832573,0.723582,1.493976,2.843642,8391.000000,8391.000000,6.558028,0.138599,23.086793,133.000000,0.000000,872.217667,4.110198,24.408431,322.769231,483.102418,1.353685,0.339763,0.753550,0.167369,32.597528,31.031794,0.078125,542.336049,15.831226,8.838883,0.000321,200.320924,34.549779,0.879108,3.000000,17.000000,793.000000,2695.000000,0.094495,0.321139,0.584366
197.632929,56.482406,178.230199,34.237525,46.399813,33.409816,-0.901108,1.237864,-0.216402,0.457118,0.130642,0.412240,59.000000,0.000000,52.000000,255.000000,236.000000,255.000000,203.800000,114.911243,198.195266,231.049354,153.431257,226.811986,-26.074681,-34.720401,-27.058288,-141.068683,-1721.428509,-243.770704,72.683895,146.297598,78.500793,33.286458,80.168119,36.129874,187.562500,40.125000,187.500000,26.301066,27.034411,29.436372,0.140226,0.673755,0.156994,-34.747294,-120.865848,-52.825395,34.747294,120.865848,52.825395,1.000000,1.000000,1.000000,-12.435241,-61.224882,-31.333946,0.940804,0.479855,0.850480,0.856244,8497.000000,1098.000000,181302265.300000,1.476113,8497.000000,0.000000,8497.000000,122824126.790000,0.336378,2.920213,2.620724,1.938188,0.398611,0.186512,1.590764,0.659053,1.404252,2.977896,8460.500000,8460.500000,6.713414,0.122089,25.806976,139.000000,0.000000,933.164548,4.933823,19.325016,424.850000,901.917861,1.519286,0.290613,0.697234,0.191631,96.567313,37.423891,0.080938,495.219451,14.968040,8.864345,0.000251,197.995645,34.448170,0.889574,4.000000,14.000000,1219.000000,2167.000000,0.143462,0.255031,0.601506
222.821866,167.458780,228.493246,23.420948,36.857397,21.768282,-1.144972,-0.129174,-1.190800,0.360102,0.270630,0.369268,81.000000,6.000000,90.000000,255.000000,254.000000,255.000000,222.585635,155.451657,229.266575,205.857339,136.570645,212.798354,16.149895,17.572327,15.840671,86.786646,222.291654,72.730275,52.059770,114.089669,48.204617,35.879766,57.049413,30.474091,226.500000,152.875000,227.062500,11.984365,12.854352,14.652085,0.052911,0.084084,0.064529,20.219779,43.880478,16.350061,25.234014,59.927397,21.113669,0.109015,0.109015,0.109015,12.753696,49.751492,18.929101,1.060712,1.422671,1.090326,0.817847,7921.000000,954.000000,194394357.850000,1.719924,7921.000000,0.000000,7921.000000,113024938.730000,0.458501,2.578378,2.773818,1.871862,0.399823,0.215818,1.871759,0.708473,1.655941,2.679775,7910.500000,7910.500000,5.424368,0.152170,18.248288,149.000000,0.000000,808.230824,3.196132,25.780675,1320.166667,2607.108514,1.577654,0.217093,0.571385,0.130170,13.869605,32.824430,0.088290,303.753950,12.674829,8.248950,0.000584,221.972624,23.586815,0.852646,0.000000,4.000000,0.000000,417.000000,0.000000,0.052645,0.947355
200.140267,80.291950,198.920848,30.128037,44.487639,27.005579,-0.926528,0.438205,-0.099649,0.417522,0.167501,0.414978,27.000000,0.000000,87.000000,255.000000,229.000000,255.000000,210.788530,101.811231,209.590203,217.009467,109.740828,215.494675,-5.747232,-7.238007,-5.464945,-34.817561,-221.107300,-26.807965,58.719341,104.399511,56.444622,35.167261,67.773972,34.107380,237.187500,153.875000,241.812500,14.036643,25.273195,13.210880,0.059180,0.164245,0.054633,-18.718839,-47.913791,-18.447152,18.718839,50.636054,18.447152,1.000000,0.829336,1.000000,-9.927903,-37.415337,-10.643297,0.952740,0.682132,0.949212,0.835029,10423.000000,1084.000000,187645923.660000,1.425862,10423.000000,0.000000,10423.000000,131601787.360000,0.619370,2.605769,2.369235,1.785019,0.339921,0.221477,1.723852,0.673254,1.502375,2.654440,10417.000000,10417.000000,6.437935,0.154445,23.000000,143.000000,0.000000,920.624738,4.324087,19.570554,496.333333,850.162524,1.450410,0.292385,0.745608,0.161585,152.763153,44.083342,0.089245,249.101232,11.499562,8.637624,0.000279,199.987290,30.188782,0.929159,2.000000,15.000000,667.000000,3578.000000,0.063993,0.343279,0.592728
218.028618,88.516017,203.487175,20.629970,34.102096,21.351672,-1.652058,0.621631,-0.251206,0.427480,0.173550,0.398970,31.000000,0.000000,48.000000,255.000000,238.000000,255.000000,213.230926,96.317396,204.211597,216.543611,101.145030,207.674442,-3.446262,-4.389408,-3.422118,18.928971,-107.181853,-11.095583,43.634228,76.186130,45.697688,30.279624,49.145871,28.930511,205.437500,49.500000,176.625000,9.584941,17.324116,9.054522,0.046656,0.349982,0.051264,7.026179,-14.062301,-2.530355,7.429237,14.062301,3.847244,0.086449,1.000000,0.640187,7.960448,-29.191271,-6.076970,1.037895,0.752001,0.971002,0.852046,17856.000000,1284.000000,325347531.380000,2.235966,17856.000000,0.000000,17856.000000,145506493.980000,0.749849,2.213793,2.651220,1.591563,0.413306,0.173611,2.124611,0.672186,1.951000,2.402221,17833.500000,17833.500000,5.518086,0.187727,22.360680,198.000000,0.000000,1092.580932,3.214059,28.584317,2550.857143,5882.202222,1.693536,0.131093,0.637778,0.106935,82.520789,38.409604,0.100352,206.576657,10.229758,8.094723,0.000498,217.891570,20.639792,0.870368,1.000000,5.000000,160.000000,737.000000,0.008961,0.041275,0.949765
214.114935,110.939955,207.371134,33.393923,62.861128,34.191398,-1.236632,0.456121,-0.461699,0.402150,0.208367,0.389483,28.000000,0.000000,67.000000,255.000000,253.000000,255.000000,213.445392,122.349829,210.907850,208.125000,114.918919,206.048986,4.597686,6.344473,4.311054,3.832048,184.303199,31.145844,39.691114,102.819204,46.386448,26.999774,53.937674,28.908635,219.375000,99.125000,200.250000,9.232246,9.603873,11.177544,0.042084,0.096886,0.055818,-3.108348,-2.243378,-1.347739,12.512767,40.783146,15.358178,0.535990,0.218509,0.218509,4.046764,-6.767333,-2.193011,1.019264,0.942507,0.989535,0.844227,7178.000000,778.000000,192000000.000000,2.042553,7178.000000,0.000000,7178.000000,94000000.000000,0.668557,2.137363,2.514349,1.789349,0.533296,0.411006,1.807492,0.744882,1.396487,2.295715,7171.500000,7171.500000,5.823354,0.208115,15.231546,113.000000,0.000000,658.039013,3.237622,25.863284,652.545455,1574.738152,1.426734,0.253240,0.762629,0.124436,70.355437,39.157241,0.100021,393.334541,13.690801,8.473091,0.001013,212.841074,33.281438,0.906889,1.000000,9.000000,201.000000,1349.000000,0.028002,0.187935,0.784062
208.802930,136.851064,215.337635,33.872592,53.979351,29.546610,-0.976597,-0.001608,-0.771394,0.372203,0.243945,0.383852,56.000000,0.000000,81.000000,255.000000,255.000000,255.000000,208.487805,144.515947,216.022514,212.240506,154.615190,219.253165,4.168699,4.036585,3.841463,94.971314,290.779403,60.391693,67.730754,124.287487,50.199115,48.212816,60.505927,33.034309,205.187500,117.750000,212.062500,23.025037,23.429415,22.542928,0.112215,0.198976,0.106303,7.145277,-1.926814,-0.167287,30.167996,62.885186,21.603543,0.310976,0.310976,0.310976,-1.265240,19.143776,5.773490,0.993977,1.162639,1.027550,0.819457,5734.000000,634.000000,152000000.000000,1.447619,5734.000000,0.223975,5734.000000,105000000.000000,0.670563,2.045161,2.783397,1.735381,0.447855,0.564693,2.457261,0.723971,1.892567,2.093150,5703.500000,5703.500000,8.909013,0.220455,142.000000,64.000000,0.000000,570.176829,17.562716,25.219814,573.400000,1144.772571,1.532402,0.251572,0.689411,0.192009,17.518241,26.101937,0.080041,438.488999,15.219492,8.648304,0.000640,208.007534,33.584698,0.897565,3.000000,5.000000,506.000000,823.000000,0.088246,0.143530,0.768225
204.842160,90.761412,201.674337,31.085139,45.917345,29.426618,-0.945283,0.508676,-0.339177,0.411927,0.182516,0.405557,29.000000,0.000000,68.000000,255.000000,250.000000,255.000000,202.920991,99.353774,202.149764,216.748235,117.135294,215.601176,-13.325497,-15.951175,-13.028029,-7.624734,-320.216088,-46.953298,66.349891,94.359844,56.326959,42.487309,60.986838,33.499212,229.500000,90.125000,223.312500,15.688371,13.806135,19.486273,0.068359,0.153189,0.087260,-7.718128,-32.561035,-13.112739,12.295672,35.911769,13.811766,0.667269,0.804702,0.787523,-5.226011,-26.945876,-7.889808,0.975122,0.771077,0.962351,0.837961,21338.000000,1106.000000,228000000.000000,1.381818,21338.000000,0.000000,21338.000000,165000000.000000,0.485722,1.861953,1.763052,2.235060,0.723404,0.669718,1.470032,0.848251,0.800315,1.892859,21336.500000,21336.500000,6.367376,0.306030,32.015621,147.000000,0.000000,936.004220,4.485982,20.422584,520.439024,2162.645512,1.466346,0.289478,0.699310,0.213868,91.951976,40.260049,0.076683,386.981579,14.149673,8.819382,0.000287,204.538809,30.944750,0.893273,6.000000,33.000000,1822.000000,5118.000000,0.085388,0.239854,0.674759
212.508636,98.946431,205.571398,31.909990,49.962151,29.367921,-1.475611,0.556480,-0.508821,0.411021,0.191376,0.397603,29.000000,0.000000,61.000000,255.000000,254.000000,255.000000,212.319849,99.735654,204.137347,214.377341,101.099251,205.249064,-1.325000,-0.860714,-0.612143,-15.710179,83.826610,12.442024,39.882321,78.727634,41.935079,26.106028,47.807104,26.921188,212.062500,41.312500,182.812500,14.775270,15.951954,14.803795,0.069674,0.386129,0.080978,-1.984541,4.430070,1.471663,5.512969,20.695852,7.880291,0.594286,0.262857,0.262857,2.440466,-18.760857,-3.992747,1.011617,0.840614,0.980947,0.843515,18817.000000,1400.000000,351675769.750000,2.589231,18817.000000,0.000000,18817.000000,135822484.220000,0.769939,2.280130,2.538421,1.551685,0.388532,0.242595,2.123367,0.701347,1.880772,2.551484,18829.500000,18829.500000,6.105442,0.170407,22.360680,193.000000,0.000000,1178.350369,3.815845,19.142248,855.318182,3108.693710,1.476772,0.302295,0.695093,0.219331,65.915617,40.891123,0.090078,366.664287,13.334755,8.614893,0.000498,211.857337,31.791323,0.904769,3.000000,18.000000,916.000000,2809.000000,0.048679,0.149280,0.802041
208.922083,74.871850,191.823865,33.284152,52.386977,33.059056,-1.220563,1.015056,-0.256894,0.439265,0.157420,0.403315,24.000000,0.000000,37.000000,255.000000,246.000000,255.000000,204.661905,96.303968,196.612698,219.758539,118.228753,212.560763,-13.942874,-18.792108,-14.358068,-23.585864,-335.388685,-61.492251,55.650599,97.884464,54.317183,35.113179,64.879752,33.745217,178.500000,75.000000,197.250000,45.156672,37.526657,35.592310,0.252979,0.500355,0.180443,-14.371670,-63.100568,-26.606700,17.122981,63.992733,26.606700,0.940518,0.872203,1.000000,-1.146087,-42.835438,-17.740280,0.994544,0.636085,0.915347,0.854592,12462.000000,1698.000000,404467133.490000,4.158112,12462.000000,0.000000,12462.000000,97271824.748000,0.964203,3.000000,3.157058,0.902154,0.000000,0.007067,2.215227,0.438965,2.208160,3.802628,12487.000000,12487.000000,6.864729,0.080011,27.459060,204.000000,0.000000,1400.404677,4.620900,19.706167,733.058824,1586.519033,1.271009,0.322695,0.816789,0.206155,66.575369,33.901388,0.093946,466.588319,14.223206,8.635667,0.000591,208.541583,33.009232,0.886505,0.000000,15.000000,0.000000,2923.000000,0.000000,0.234553,0.765447
220.359824,138.954042,223.018716,26.047788,45.823774,23.987416,-1.101917,0.382831,-0.701241,0.378409,0.238616,0.382975,46.000000,0.000000,78.000000,255.000000,255.000000,255.000000,218.567797,135.396610,224.481356,193.273720,105.743073,200.277918,24.205514,27.213659,23.095238,83.781186,271.489984,82.639462,54.571537,92.129307,49.611741,40.880333,51.165149,31.960240,211.125000,114.187500,209.750000,32.364863,35.206922,33.777766,0.153297,0.308326,0.161038,24.474251,45.372199,22.770085,24.837290,45.599991,22.990193,0.018170,0.018170,0.018170,10.291654,21.246754,13.454571,1.048992,1.180505,1.064203,0.828062,10205.000000,1596.000000,317711174.630000,1.554065,10205.000000,0.000000,10205.000000,204438848.180000,0.349159,3.836538,6.364773,1.332914,0.133758,0.238811,3.124437,0.559692,2.885626,3.949721,10156.000000,10156.000000,6.567247,0.073242,21.840330,201.000000,0.000000,1320.016681,4.216114,27.426566,2551.250000,4174.258400,1.445294,0.144842,0.585267,0.186601,30.151439,13.558744,0.093473,437.797203,14.456061,8.380586,0.000969,218.576042,27.086649,0.837643,0.000000,3.000000,0.000000,424.000000,0.000000,0.041548,0.958452
208.083924,94.540260,203.673231,29.278121,41.515147,27.903610,-0.961812,0.748217,-0.350107,0.410991,0.186729,0.402280,53.000000,0.000000,77.000000,255.000000,239.000000,255.000000,200.989876,107.779528,206.280090,215.555556,126.070407,221.360836,-14.318994,-16.835227,-14.314935,71.321311,-49.891094,12.341642,81.437776,107.567907,62.881267,54.272129,64.698094,38.829167,239.500000,168.500000,236.500000,19.595918,25.588083,22.002841,0.081820,0.151858,0.093035,0.636534,-24.508519,-8.090986,23.241169,39.962910,20.525981,0.801948,0.801948,0.801948,-1.984246,-23.167028,-5.890914,0.990554,0.803181,0.971890,0.839808,10867.000000,1232.000000,254940025.910000,2.606449,10867.000000,0.000000,10867.000000,97811250.981000,0.849646,2.632479,2.294654,1.654039,0.628600,0.366437,1.679413,0.784170,1.312976,2.954581,10871.000000,10871.000000,5.519982,0.130993,17.804494,185.000000,0.000000,1021.196605,3.104182,18.854233,776.214286,1856.303669,1.525286,0.328204,0.650146,0.257696,16.499492,36.292805,0.077207,466.960636,15.380376,8.737932,0.000326,207.984029,29.180176,0.851936,1.000000,10.000000,522.000000,2000.000000,0.048035,0.184043,0.767921
222.231022,137.182961,221.733255,28.578672,56.334624,26.077135,-1.097361,0.222175,-0.575660,0.382401,0.236055,0.381544,36.000000,0.000000,57.000000,255.000000,255.000000,255.000000,206.688694,106.241242,210.622611,188.065098,84.622745,192.811765,17.295053,19.448174,16.611307,101.314370,370.698479,103.825103,57.995719,111.129698,56.152485,45.205866,55.327637,34.560612,168.125000,93.875000,185.812500,54.812037,63.999878,47.231106,0.326020,0.681756,0.254187,33.635677,55.665032,26.997522,34.496311,56.517253,27.775851,0.053004,0.053004,0.053004,12.162852,19.475673,12.169110,1.057900,1.165459,1.058069,0.834309,8510.000000,1698.000000,292822592.110000,2.819524,8510.000000,0.000000,8510.000000,103855314.180000,0.894260,4.042857,3.573582,1.037304,0.000000,0.006593,2.350536,0.433898,2.343943,4.601643,8512.000000,8512.000000,5.849776,0.052934,24.020824,243.000000,0.000000,1421.495564,3.618461,19.061054,1215.714286,2606.383412,1.427413,0.346127,0.627624,0.248795,31.951356,30.729460,0.109045,429.683823,13.729403,8.261517,0.001765,219.867635,30.556649,0.877442,1.000000,5.000000,258.000000,655.000000,0.030317,0.076968,0.892714
210.581018,38.975844,184.171013,18.442733,22.941410,16.795193,-0.822354,0.437503,-0.046460,0.485514,0.089862,0.424623,112.000000,0.000000,104.000000,255.000000,129.000000,253.000000,201.470289,51.276740,185.331070,213.493311,69.354515,199.662207,-11.509852,-16.162562,-13.203202,25.051143,-1589.874073,-103.671953,71.255982,107.421608,68.767720,47.403713,69.991833,39.640003,225.375000,114.125000,214.625000,21.615605,22.546826,21.212835,0.095910,0.197563,0.098837,-1.707036,-60.011985,-21.374898,2.920527,60.011985,21.374898,0.629310,1.000000,1.000000,0.512847,-78.731444,-25.393132,1.002441,0.331125,0.878829,0.858983,4678.000000,812.000000,198644759.380000,3.509800,4678.000000,0.000000,4678.000000,56597171.590000,0.936962,2.445783,2.403320,1.170600,0.235143,0.010519,1.734937,0.582981,1.724418,2.968014,4623.500000,4623.500000,6.292256,0.130600,20.024984,106.000000,0.000000,666.979143,3.958350,13.965860,779.666667,795.073721,1.423339,0.294863,0.833674,0.109686,69.505735,12.021185,0.104312,163.954718,9.172056,7.935038,0.000539,210.960331,18.580625,0.873241,0.000000,3.000000,0.000000,424.000000,0.000000,0.090637,0.909363
222.436583,112.348675,212.000473,28.010433,62.580403,32.384218,-1.065029,0.305863,-0.418322,0.406808,0.205471,0.387721,83.000000,0.000000,95.000000,255.000000,252.000000,255.000000,222.729730,109.124079,213.873464,203.041565,84.372861,193.383863,18.907244,23.118375,19.733216,44.139886,192.238935,57.528348,48.728547,117.348669,56.698823,33.835656,62.625331,33.943534,222.437500,129.937500,217.437500,42.946142,70.392177,47.985634,0.193071,0.541739,0.220687,24.831849,43.373012,26.531773,25.127492,44.853541,26.989929,0.006184,0.006184,0.006184,12.368413,-5.358613,2.436328,1.058878,0.954475,1.011626,0.849133,8452.000000,1132.000000,302870215.700000,4.748792,8452.000000,0.000000,8452.000000,63778369.937000,0.921962,2.319672,2.285444,1.386619,0.643635,0.321987,1.581586,0.759012,1.259599,3.078270,8441.000000,8441.000000,6.245208,0.124158,27.166155,148.000000,0.000000,924.290752,3.735846,19.446507,1690.400000,3007.063724,1.295505,0.383085,0.799150,0.213072,55.868758,20.046037,0.119452,375.768627,13.209158,8.153864,0.002505,220.510735,28.112882,0.873082,1.000000,3.000000,190.000000,568.000000,0.022480,0.067203,0.910317
